,Country,State,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
4999,United States,California,San Mateo,94404,37.556094,-122.272437,Female,No,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460,No,0,79,5056
5000,United States,California,Alameda,94501,37.774633,-122.274434,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856,No,0,56,2610
5001,United States,California,Alameda,94502,37.724817,-122.224363,Male,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275,No,0,63,4235
5002,United States,California,Danville,94506,37.791481,-121.903253,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467,No,0,37,4108
5003,United States,California,Alamo,94507,37.855717,-121.994813,Male,No,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261,No,0,58,6315
5004,United States,California,Angwin,94508,38.542448,-122.419923,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116,No,0,63,6161
5005,United States,California,Antioch,94509,37.980057,-121.801599,Female,No,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660,No,0,78,5289
5006,United States,California,Benicia,94510,38.113533,-122.11926,Male,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590,No,0,43,4908
5007,United States,California,Bethel Island,94511,38.050558,-121.646924,Female,No,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208,No,0,47,3303
5008,United States,California,Birds Landing,94512,38.140719,-121.838298,Female,No,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033,No,0,27,3367
5009,United States,California,Brentwood,94513,37.908242,-121.682472,Male,No,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885,No,0,48,5585
5010,United States,California,Clayton,94517,37.881842,-121.848111,Female,No,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006,No,0,76,6170
5011,United States,California,Concord,94518,37.950248,-122.022455,Female,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025,No,0,59,4725
5012,United States,California,Concord,94521,37.971421,-121.971504,Male,No,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088,No,0,58,2531
5013,United States,California,Pleasant Hill,94523,37.95338,-122.076886,Male,No,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134,No,0,58,4223
5014,United States,California,Danville,94526,37.815459,-121.977203,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312,No,0,38,5076
5015,United States,California,El Cerrito,94530,37.924838,-122.289145,Female,Yes,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863,No,0,76,4103
5016,United States,California,Fremont,94536,37.572273,-121.964583,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637,No,0,33,4311
5017,United States,California,Fremont,94538,37.505768,-121.962472,Male,No,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165,No,0,44,2775
5018,United States,California,Hayward,94541,37.674002,-122.076796,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786,No,0,59,5527
5019,United States,California,Hayward,94542,37.656695,-122.048361,Female,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543,No,0,41,2987
5020,United States,California,Castro Valley,94546,37.708327,-122.083473,Male,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867,No,0,78,2653
5021,United States,California,Hercules,94547,37.991259,-122.214945,Female,No,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25,No,0,67,2569
5022,United States,California,Livermore,94550,37.571748,-121.659562,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109,No,0,77,5554
5023,United States,California,Castro Valley,94552,37.722727,-122.02157,Female,No,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692,No,0,66,5893
5024,United States,California,Martinez,94553,38.014457,-122.115432,Male,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546,No,0,26,5250
5025,United States,California,Fremont,94555,37.555473,-122.080312,Male,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274,No,0,79,5431
5026,United States,California,Moraga,94556,37.827946,-122.107185,Male,No,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782,No,0,45,5629
5027,United States,California,Napa,94558,38.489789,-122.27011,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301,No,0,25,5954
5028,United States,California,Napa,94559,38.232389,-122.324944,Male,Yes,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280,No,0,53,4444
5029,United States,California,Newark,94560,37.504133,-122.032347,Female,Yes,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897,No,0,52,5936
5030,United States,California,Oakley,94561,37.999406,-121.686241,Male,No,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371,No,0,76,5264
5031,United States,California,Orinda,94563,37.873916,-122.20522,Male,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801,No,0,30,2715
5032,United States,California,Pleasanton,94566,37.633361,-121.862395,Female,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079,No,0,57,5755
5033,United States,California,Dublin,94568,37.713926,-121.928425,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997,No,0,45,5574
5034,United States,California,Rodeo,94572,38.027218,-122.23463,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979,No,0,52,2452
5035,United States,California,Saint Helena,94574,38.581354,-122.296283,Male,Yes,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119,No,0,41,5792
5036,United States,California,San Leandro,94577,37.717196,-122.159338,Female,No,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349,No,0,56,2280
5037,United States,California,San Leandro,94578,37.704384,-122.126703,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492,No,0,38,3903
5038,United States,California,San Leandro,94579,37.687264,-122.15728,Female,Yes,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718,No,0,30,2044
5039,United States,California,San Lorenzo,94580,37.676249,-122.132415,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605,No,0,62,4147
5040,United States,California,San Ramon,94583,37.766556,-121.976784,Male,No,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344,No,0,58,4485
5041,United States,California,Suisun City,94585,38.197907,-122.017258,Male,No,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267,No,0,74,5311
5042,United States,California,Sunol,94586,37.587494,-121.862856,Female,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121,No,0,47,3146
5043,United States,California,Union City,94587,37.59485,-122.051521,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918,No,0,39,4066
5044,United States,California,Pleasanton,94588,37.685052,-121.912061,Female,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521,No,0,77,5758
5045,United States,California,Vallejo,94589,38.161321,-122.271588,Male,No,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469,No,0,39,2283
5046,United States,California,Vallejo,94591,38.105733,-122.186338,Male,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729,No,0,26,3080
5047,United States,California,Vallejo,94592,38.093701,-122.276589,Female,No,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073,No,0,62,2854
5048,United States,California,Walnut Creek,94595,37.862128,-122.075197,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566,No,0,75,4369
5049,United States,California,Walnut Creek,94598,37.916648,-122.008483,Male,No,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603,No,0,32,2281
5050,United States,California,Yountville,94599,38.421458,-122.365048,Female,No,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783,No,0,75,3619
5051,United States,California,Oakland,94603,37.739113,-122.175602,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322,No,0,55,6487
5052,United States,California,Oakland,94605,37.758019,-122.138678,Female,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57,No,0,69,2774
5053,United States,California,Oakland,94606,37.792489,-122.244314,Male,No,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284,No,0,56,6487
5054,United States,California,Oakland,94607,37.80707,-122.297401,Male,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138,No,0,78,6351
5055,United States,California,Emeryville,94608,37.83726,-122.287648,Male,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539,No,0,67,4837
5056,United States,California,Oakland,94609,37.834341,-122.26437,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058,No,0,39,3276
5057,United States,California,Oakland,94610,37.808731,-122.238708,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123,No,0,75,4840
5058,United States,California,Oakland,94612,37.809014,-122.269739,Male,No,No,No,40,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731,No,0,55,4714
5059,United States,California,Oakland,94618,37.84551,-122.235181,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20,No,0,76,2791
5060,United States,California,Oakland,94621,37.750553,-122.197175,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497,No,0,80,4562
5061,United States,California,Berkeley,94702,37.866009,-122.286228,Female,No,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711,No,0,33,4858
5062,United States,California,Berkeley,94705,37.858898,-122.240512,Male,No,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,1898,No,0,27,6305
5063,United States,California,Albany,94706,37.890274,-122.295192,Female,No,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273,No,0,52,4798
5064,United States,California,Berkeley,94707,37.897753,-122.279391,Male,No,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,2929,No,0,48,5722
5065,United States,California,Berkeley,94708,37.897743,-122.263124,Female,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838,No,0,41,4033
5066,United States,California,Berkeley,94709,37.878554,-122.26609,Female,Yes,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,1443,No,0,74,3878
5067,United States,California,Berkeley,94710,37.872902,-122.303708,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746,No,0,57,5232
5068,United States,California,Richmond,94801,37.945288,-122.383941,Female,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951,No,0,77,4241
5069,United States,California,El Sobrante,94803,37.963995,-122.288296,Male,Yes,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214,No,0,68,2599
5070,United States,California,Richmond,94804,37.921034,-122.341798,Male,No,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.0,2669,No,0,23,4487
5071,United States,California,Richmond,94805,37.941456,-122.320968,Male,No,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.65,235,No,0,68,3307
5072,United States,California,San Rafael,94901,37.972662,-122.491452,Female,Yes,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.85,3103,No,0,71,5085
5073,United States,California,Greenbrae,94904,37.946617,-122.563571,Female,No,No,No,68,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,5330,No,0,70,5914
5074,United States,California,Belvedere Tiburon,94920,37.885629,-122.46858,Male,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403,No,0,32,5366
5075,United States,California,Bodega,94922,38.343282,-122.9755,Female,No,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.4,2727,No,0,38,3773
5076,United States,California,Bodega Bay,94923,38.377165,-123.037957,Female,No,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.2,5038,No,0,53,5419
5077,United States,California,Rohnert Park,94928,38.34719,-122.697822,Male,No,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,1462,No,0,28,2422
5078,United States,California,Dillon Beach,94929,38.24458,-122.956268,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,150,No,0,52,3098
5079,United States,California,Fairfax,94930,37.971751,-122.611873,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.8,5960,No,0,37,5371
5080,United States,California,Forest Knolls,94933,38.010092,-122.689442,Male,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1192,No,0,65,5216
5081,United States,California,Inverness,94937,38.099323,-122.945723,Female,No,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314,No,0,74,3442
5082,United States,California,Lagunitas,94938,38.021772,-122.691744,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56,No,0,67,3010
5083,United States,California,Larkspur,94939,37.937082,-122.532369,Female,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330,No,0,78,5184
5084,United States,California,Marshall,94940,38.129308,-122.834815,Male,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877,No,0,73,4741
5085,United States,California,Mill Valley,94941,37.901371,-122.572024,Female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249,No,0,71,5781
5086,United States,California,Novato,94945,38.135897,-122.563683,Male,Yes,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,2807,No,0,68,5597
5087,United States,California,Nicasio,94946,38.065359,-122.665566,Male,No,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,1696,No,0,80,5198
5088,United States,California,Novato,94947,38.112166,-122.634384,Female,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032,No,0,50,4074
5089,United States,California,Novato,94949,38.067204,-122.524004,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902,No,0,20,6483
5090,United States,California,Olema,94950,38.052209,-122.775567,Female,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,4995,No,0,74,5554
5091,United States,California,Penngrove,94951,38.325599,-122.642352,Male,No,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034,No,0,52,4073
5092,United States,California,Petaluma,94952,38.237018,-122.77872,Male,Yes,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,1857,No,0,36,3412
5093,United States,California,Petaluma,94954,38.235021,-122.557332,Male,Yes,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,1992,No,0,48,4017
5094,United States,California,San Geronimo,94963,38.00474,-122.663717,Female,No,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714,No,0,36,5733
5095,United States,California,San Quentin,94964,37.942551,-122.491642,Male,No,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343,No,0,59,5077
5096,United States,California,Sausalito,94965,37.848641,-122.515692,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20,No,0,40,3960
5097,United States,California,Stinson Beach,94970,37.921137,-122.657562,Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,520,No,0,60,2010
5098,United States,California,Tomales,94971,38.240769,-122.901041,Male,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1387,No,0,56,6444
5099,United States,California,Valley Ford,94972,38.339996,-122.935056,Male,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383,No,0,52,5303
5100,United States,California,Woodacre,94973,38.005839,-122.638155,Female,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,4483,No,0,64,4868
5101,United States,California,Alviso,95002,37.449537,-121.994813,Female,No,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,1706,No,0,80,2640
5102,United States,California,Aptos,95003,37.013471,-121.877877,Female,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327,No,0,71,5972
5103,United States,California,Aromas,95004,36.878364,-121.629781,Female,No,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974,No,0,64,5672
5104,United States,California,Ben Lomond,95005,37.078873,-122.090386,Female,No,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,0,No,0,27,3763
5105,United States,California,Brookdale,95007,37.106902,-122.100006,Female,Yes,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179,No,0,25,3048
5106,United States,California,Campbell,95008,37.279689,-121.954567,Male,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),80.0,5040,No,0,56,5540
5107,United States,California,Castroville,95012,36.784481,-121.759054,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422,No,0,40,3721
5108,United States,California,Davenport,95017,37.114335,-122.237162,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20,No,0,48,2448
5109,United States,California,Felton,95018,37.089111,-122.062213,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358,No,0,44,3561
5110,United States,California,Freedom,95019,36.936228,-121.785559,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936,No,0,37,3778
5111,United States,California,Gilroy,95020,37.03889,-121.528955,Male,No,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271,No,0,41,5036
5112,United States,California,Hollister,95023,36.875409,-121.279679,Female,No,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530,No,0,53,4011
5113,United States,California,Los Gatos,95030,37.222842,-121.988727,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19,No,0,46,3007
5114,United States,California,Los Gatos,95033,37.160194,-121.945611,Male,No,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144,No,0,39,3949
5115,United States,California,Moss Landing,95039,36.863303,-121.781632,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556,No,0,56,5096
5116,United States,California,Mount Hermon,95041,37.051166,-122.056194,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.95,4858,No,0,60,4858
5117,United States,California,Paicines,95043,36.525703,-120.952122,Female,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.1,6595,No,0,46,6183
5118,United States,California,San Juan Bautista,95045,36.810568,-121.503022,Female,No,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,149,No,0,52,3872
5119,United States,California,San Martin,95046,37.084697,-121.606417,Female,Yes,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972,No,0,55,4162
5120,United States,California,Santa Clara,95051,37.348129,-121.98469,Female,No,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045,No,0,74,5442
5121,United States,California,Santa Clara,95054,37.393554,-121.965114,Male,No,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.55,2187,No,0,41,2007
5122,United States,California,Santa Cruz,95062,36.974575,-121.991149,Female,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976,No,0,64,3801
5123,United States,California,Santa Cruz,95064,37.007882,-122.065975,Male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178,No,0,42,4577
5124,United States,California,Santa Cruz,95065,37.031404,-121.981865,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.45,5025,No,0,30,5656
5125,United States,California,Scotts Valley,95066,37.070177,-122.010077,Male,Yes,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353,No,0,28,5421
5126,United States,California,Saratoga,95070,37.257772,-122.051824,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461,No,0,36,3050
5127,United States,California,Soquel,95073,37.023669,-121.946461,Female,No,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.9,2782,No,0,68,5866
5128,United States,California,Watsonville,95076,36.931654,-121.752383,Male,No,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699,No,0,48,4163
